110,0.00337
112,0.00334
114,0.00347
116,0.00349
118,0.00427
120,0.012669999999999999
122,0.03966
124,0.17535
126,0.78462
128,1.72423
130,2.71813
132,3.80362
134,5.03763
136,6.34202
138,7.72356
140,9.14812
142,10.3485
144,11.99254
146,13.834810000000001
148,14.28631
150,15.88459
152,18.49442
154,20.6158
156,22.0208
158,23.73453
160,25.32356
162,26.68565
164,27.64863
166,28.7399
168,29.22555
170,29.44803
172,29.49915
174,29.38828
176,29.41038
178,29.36268
